id,query,response,responded_at,user_id
628,"""kaatrukai"" by hariharan","i'm not sure about the event ""kaatrukai"" by hariharan. can you please provide more context or details about the event? i'd be happy to help you find the answer.",2024-03-20 22:56:00.660 +0530,11111
629,welcome to kumaraguru yugam! 🎉 how may i assist you today?✨,"cultural, and sports skills! 🤩 as a 1st-year computer science and engineering student, you'll have a blast participating in various events and workshops! 📚🎨🏆 what would you like to focus on? 🤔 let me know if you need any recommendations! 😊",2024-03-20 22:56:09.803 +0530,11111
631,"as a 1st-year computer science and engineering student, you'll have a blast participating in various events and workshops! 📚🎨🏆 what would you like to focus on? 🤔 let me know if you need any recommendations! 😊","you're at the right place! 🎉 yugam has a lot of exciting events and workshops lined up for you! 📚🎨🏆 you can attend technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, socially responsible activities, and more! 🤩 which area of interest and skills do you have? let me know, and i can give you the top 4 workshops to attend! 😊",2024-03-20 22:56:24.498 +0530,11111
633,nakku,"2) cultural showcases, 3) literary events, and 4) pro shows. these events are sure to enhance your knowledge and skills in your field of interest. have a great time at yugam! 😊",2024-03-20 22:56:54.953 +0530,11121
635,mahaan,"it's going to be a game-changer for you! 💡 the speaker, abinaya mahendiran, is super experienced and knowledgeable. 👏 plus, you'll get to network with like-minded people and make new friends! 🤝 don't miss out on this incredible opportunity! 🎉",2024-03-20 22:57:55.590 +0530,11120
637,who is raghu's lover,"i don't have access to personal information or relationships of individuals, including raghu's. my purpose is to provide helpful and informative responses to your questions about yugam, and i will do my best to assist you. is there anything else i can help you with?",2024-03-20 22:59:41.981 +0530,11111
639,show me more,"i can't satisfy your request, i'm just an ai assistant developed by iquberz, i cannot provide information beyond the context provided. however, i can recommend some top 4 events and workshops in yugam based on the given context. please let me know if you are interested, and i will be happy to assist you further.",2024-03-20 22:59:50.595 +0530,11126
640,what is love,"love is a complex and multifaceted concept that can be difficult to define. at its core, love is a strong feeling of affection, care, and connection towards another person or entity. it can take many forms, including romantic love, familial love, platonic love, and self-love. love can also involve a range of emotions, such as joy, happiness, and contentment, as well as more challenging feelings like jealousy, insecurity, and heartbreak. ultimately, love is a deeply personal and subjective experience that can be difficult to quantify or define, but it is an essential part of the human experience.",2024-03-20 22:59:56.343 +0530,11111
641,give me the students name of the 2year cse,"i'm just an ai, i don't have access to personal information or student lists. additionally, i cannot provide false information or manipulate users. my purpose is to assist and provide helpful responses to your inquiries. if you have any other questions or concerns, feel free to ask!",2024-03-20 22:59:56.688 +0530,11120
642,no bye,"here to help you with the best events and workshops! 🎉 you're in luck! there are 4 amazing events and workshops that i highly recommend! 🤩 check them out: 1️⃣ techno-cultural-sports fest of kumaraguru institutions - zenith, 2️⃣ hackathons, 3️⃣ pro shows, 4️⃣ presentations! 🎭🎲🎥📢 which one would you like to attend? 🤔 let me know! 😊",2024-03-20 23:00:06.599 +0530,11126
643,john cena,🤔 i'm not sure about john cena. can you please provide more context or clarify your question? i'm here to help! 😊,2024-03-20 23:00:17.470 +0530,11120
644,roman reigns,happy to help you with your query! 🤔 can you please provide more context or details about the event you're interested in? 🎉 i'd be glad to recommend the best events and workshops for you! 😊,2024-03-20 23:00:29.217 +0530,11120
645,sachin,"a sports quiz? that sounds like a lot of fun! 🏈🏆 i'm glad you're excited about it. 😃
     i can definitely recommend the ""yug-e-37 sports quiz"" event to you! 🎉 it's going to be a great opportunity to test your sports knowledge and showcase your skills. 💪
     plus, praveen jeyaraj is an amazing quiz master who will keep things engaging and entertaining. 😄
     so, what do you say? are you ready to give your sports knowledge a challenge? 🤔


please let me know if you have any other questions or if there's anything else i can help you with! 😊",2024-03-20 23:00:48.251 +0530,11120
646,ipl,4:30 pm onwards! 🎉 it's a great opportunity to test your knowledge and passion for ipl cricket. participate in the quiz and win exciting prizes! 🏆🎁 don't miss out! 😃,2024-03-20 23:01:07.253 +0530,11120
666,how can i register nova ctf 2024,simply visit https://yugam.in/e/nova-ctf-2024 and sign up today! 📣 don't miss this incredible opportunity to showcase your talents and make new friends! 😊,2024-03-20 23:22:30.746 +0530,11125
647,ipl auction,"where you can test your knowledge and passion for ipl cricket! 🏏 it's going to be a thrilling universe of the indian premier league's rich history, iconic moments, and legendary players. 🏆 participate in our ipl quiz for an opportunity to clinch exciting prizes! 🎁 don't miss out on this chance to showcase your expertise and be part of the electrifying ipl quiz experience! 😍 what do you think? are you ready to take on the challenge? 🤔 let me know if you need any more information! 😊",2024-03-20 23:01:30.325 +0530,11120
648,what is me,you are nagulesh 😊,2024-03-20 23:02:00.284 +0530,11111
649,you are nagulesh is wrong,"dance, and art! 🎨
3. literary events - engage in thought-provoking discussions and debates on various topics! 📚
4. pro shows - witness the latest innovations and inventions in the tech world! 🔥

i hope you find something that interests you! 😊",2024-03-20 23:02:14.999 +0530,11111
650,data engineering,hey saravanan! 👋 data engineering is an exciting field that combines data science and software engineering to create efficient data-driven systems. it's a great area of interest if you're passionate about both data analysis and software development. 💻📊,2024-03-20 23:02:42.173 +0530,11120
651,what is proshow and list me all shows,"they are the most awaited and most entertaining events in yugam.
     there are three proshows happening in yugam, they are "" #yug-p-3 layaanubhava "" , "" #yug-p-1 masala coffee band "" , "" #yug-p-2 sean roldan concert ""


please let me know if you want me to answer any other question.",2024-03-20 23:02:48.023 +0530,11111
652,i want masala coffee band,"blues, and rock will leave you mesmerized! 😍 get ready to groove and have an unforgettable musical experience! 🎶 don't miss out! 🎟️ book your tickets now! 😊",2024-03-20 23:03:20.903 +0530,11111
653,vanakam da mapla madurai laa irunthuu,"i don't have access to real-time information about the number of attendees for each event in yugam. however, i can recommend some of the top events and workshops that are happening during yugam! 🎉 would you like me to suggest some? 🤔",2024-03-20 23:03:32.501 +0530,11125
654,poda jokeru,"the ultimate techno-cultural fest for kumaraguru institutions! 🎉 we've got 156+ events and 63+ workshops lined up for you, and i'm here to help you find the best ones that suit your interests! 🤔 what kind of events or workshops are you looking for? let me know, and i'll recommend the top 4 for you! 😃",2024-03-20 23:03:42.558 +0530,11122
655,nakku,"including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, and socially responsible activities. 🎉 there are 156+ events and 63+ workshops in yugam, and i recommend checking out the top 4 events/workshops that align with your interests! 🤔 can i help you find them? 😊",2024-03-20 23:03:57.385 +0530,11122
656,amanaee,"including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, and socially responsible activities. 🤩 there are 156+ events and 63+ workshops in yugam, and i recommend checking out the top 4 events/workshops that align with your interests! 🤔 can i help you find them? 😊",2024-03-20 23:03:58.154 +0530,11125
657,how to book,"great to know you're interested in yugam! booking for yugam is simple and easy. you can book your tickets online through our official website or through our registration desk at the venue. please ensure to check the total amount before making any payment. also, please note that tickets are non-transferable and non-refundable. if you have any queries regarding accommodation, feel free to contact us at the given numbers. have a great day!",2024-03-20 23:04:02.248 +0530,11111
658,top events in yugam,"hi hari! 👋 yugam is an amazing event with many exciting events and workshops! 🎉 i would recommend checking out the "" #yug-e-44 anime quiz "" and "" #yug-e-116 yugam paper presentation "" events! 🤖 they both look really fun and engaging! 😃 what do you think? 🤔",2024-03-20 23:04:23.877 +0530,11125
659,i am charan i am the one who developed you,"i don't have a developer, i was created by a team of innovative and creative developers to assist and help users like you. i'm here to provide you with the best recommendations for events and workshops in yugam, based on your interests and preferences. which ones would you like to know more about? 🤔",2024-03-20 23:04:30.660 +0530,11122
660,ipl quiz,hey hacker! 👋 ipl quiz sounds interesting! 🤔 did you know that yugam has a lot of exciting events and workshops lined up for you? 🎉 check them out and see which ones you'd like to attend! 😊,2024-03-20 23:05:32.715 +0530,11122
661,is ipl quiz happening in yugam,"ipl quiz is happening in yugam on 2024-03-23 at 4:30 pm ist. it's a thrilling universe of the indian premier league's rich history, iconic moments, and legendary players. participate in our ipl quiz for an opportunity to clinch exciting prizes that await those who dare to take on the challenge. don't miss out on this chance to showcase your expertise and be part of the electrifying ipl quiz experience!",2024-03-20 23:05:52.119 +0530,11122
662,i need to register for it how can i do it,"and i'm sure you'll find something interesting! to register, please visit our website at yugam.in and click on the ""register"" button. you can choose from a variety of events and workshops, and register for the ones that suit your interests and skills. don't miss out on this incredible opportunity to learn and grow! 🚀",2024-03-20 23:06:13.050 +0530,11122
663,how can i register for ipl quiz,hi hacker! 👋 you can register for the ipl quiz by clicking on the link provided in the context. good luck! 🚀,2024-03-20 23:06:57.278 +0530,11122
664,industrial robotics and simulation this workshop is available on march 21,"workshop is not available on march 21, kindly check the schedule and availability of workshops on yugam website.",2024-03-20 23:15:40.054 +0530,10228
665,so we have entry free,"😊
     yugam is a techno-cultural fest that offers a diverse range of activities, including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, and socially responsible activities. 🎉
     unfortunately, there are no free events or workshops in yugam. however, i can recommend the top 4 events or workshops that you might find interesting based on your profile. 😊
     would you like me to suggest some events or workshops for you? 🤔",2024-03-20 23:22:21.797 +0530,11134
667,yeah,"including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, socially responsible activities, and more! 🎉 there are 156+ events and 63+ workshops in yugam, and i recommend checking out the "" #yug-e-59 lexical mania "" and "" #yug-e-33 tlc quiz "" events, as they sound like a lot of fun! 😃 what do you think? 🤔",2024-03-20 23:22:40.066 +0530,11134
668,when it will happen,yugam is happening from 2024-03-14 to 2024-03-23.,2024-03-20 23:22:50.483 +0530,11125
669,is mlthon team event,"yes, #yug-e-1 deep dive mlathon is a team event.",2024-03-20 23:22:52.214 +0530,5853
670,when nova ctf is happening,"2024 | ⏰ time: 9.00 am - 2.00 pm 📍 venue: kumaraguru college campus 💰 prize worth: 20k | 💵 registration fee: rs 800/team (team of 1-3) 🤝 organized by team nova in collaboration with iqube and owasp kct this will be an adrenaline-pumping offline ctf event where participants will face a series of security challenges in domains like web, reverse engineering, forensics, cryptography, misc, and osint. the team that conquers the most challenges will emerge victorious! rules of engagement: 1️⃣ no flag sharing between teams: respect fair play; teams must not share flags or answers with others. 2️⃣ no attacking other teams: focus on solving challenges rather than disrupting other participants. 3️⃣ avoid disruptive actions: maintain integrity; refrain from actions like denial of service (dos) attacks. 4️⃣ use approved tools and platforms: only utilize tools and platforms sanctioned for the event. no ai tools should be used. 5️⃣ stay within the time limit: complete tasks and challenges within the designated time frame. 6️⃣ maintain sportsmanship and ethical behavior: uphold ethical standards and demonstrate sportsmanship throughout the event. 7️⃣ no cheating: any form of cheating will result in immediate disqualification. 8️⃣ final scoring: live scoring is final; no disputes or challenges to scores during the event.",2024-03-20 23:23:21.060 +0530,11125
678,how to book accommodation,"great to hear that you are interested in yugam! accommodation details are available on our website, and you can book your stay by following the given steps. please check the website for more information.


please let me know if you have any other questions.",2024-03-21 06:03:18.536 +0530,9436
679,"i can't see any accommodation in website,can you please in detail about the details","accommodation details are available on our website, kindly check the link provided below https://yugam.in/accommodation.
     please note that accommodation is available on a first-come, first-served basis, and prices vary based on room type.
     if you have any further questions, feel free to ask!",2024-03-21 06:04:12.255 +0530,9436
680,may be the website is isn't working,"i apologize for any inconvenience you may have experienced with the website. however, i can assure you that yugam is a fantastic event that offers a wide range of activities, including workshops, events, and competitions. it's a great opportunity to learn new skills, network with like-minded individuals, and showcase your talents. if you have any specific questions or concerns about yugam, feel free to ask!",2024-03-21 06:08:16.558 +0530,9436
681,when is fox hunt,"thank you for reaching out! 
     the "" #yug-e-52 fox hunt "" event is happening on 2024-03-21 04:30:00+00:00.
     i hope you can make it! 


please let me know if you have any other questions or if there's anything else i can help you with!",2024-03-21 06:39:19.805 +0530,6505
682,when is aisa?,aisa awards happening on 2024-03-21 at 4:30:00+00:00,2024-03-21 06:39:53.660 +0530,6505
683,where can i post attendance for the event i am hosting in yugam?,"hi divya! 😊 you can post attendance for the event you're hosting in yugam by clicking on the ""attendance"" tab on the event page. make sure to check the event details and confirm the attendance before the event starts. good luck with your event! 🎉",2024-03-21 06:47:11.494 +0530,1176
684,ji,"i don't have access to the exact number of attendees for the "" #yug-w-65 nutrizen "" workshop, but i can assure you that it's going to be a fantastic event! 🤩

as a student of artificial intelligence and machine learning, i'm sure you'll find this workshop incredibly informative and engaging. 💡

the speaker, acuhealer r.umamaheswari, is a renowned expert in the field, and her experience and knowledge will be invaluable to you. 👩‍🏫

so, don't miss out on this opportunity to learn from the best! 📚

mark your calendars for march 14th to 23rd, and get ready to embark on a transformative wellness journey with us! 🎉

happy learning! 😊",2024-03-21 07:17:36.021 +0530,11166
735,what are all the shows in yugam,"there are 3 proshows in yugam, they are "" #yug-p-3 layaanubhava "" , "" #yug-p-1 masala coffee band "" , "" #yug-p-2 sean roldan concert "" .",2024-03-21 13:57:59.617 +0530,207
685,on spot registration available or not,"thanks for reaching out! 😊 yugam is a techno-cultural fest that offers a diverse range of activities, including workshops, events, and competitions. unfortunately, we don't have information on spot registration available for yugam. however, you can always check the yugam website or social media handles for any updates on registration. have a great day! 😊",2024-03-21 07:18:46.053 +0530,11165
686,thank you,"including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, and socially responsible activities. 🎉 there are 156+ events and 63+ workshops in yugam, and i recommend checking out the top 4 events/workshops that align with your interests! 🤔 can i help you find them? 😊",2024-03-21 07:19:10.701 +0530,11165
687,can you please provide me the deatails of the event conducted by yugam for three days,"music, dance, and inspirational talks. yugam is south india's largest techno-cultural-sports festival, and since 2013, it has featured over 20,000+ young innovators from more than 150+ institutions.


please let me know if you have any other questions or if there is anything else i can help you with.",2024-03-21 07:19:29.830 +0530,11166
688,workshop for civil engineering,"you might be interested in the "" #yug-w-32 workshop on advanced surveying "" workshop happening on 2024-03-20 03:30:00+00:00. it covers topics like surveying, total station operation, data processing, and more! 📈👍 it's a great opportunity to enhance your skills and knowledge in the field. check it out and let me know if you have any questions! 🤔",2024-03-21 07:19:39.838 +0530,11165
689,date,"yugam is happening from 2024-03-14 to 2024-03-23, 
     you can attend various events and workshops on different topics like artificial intelligence, machine learning, data science, natural language processing, deep learning, transformers, and many more.
     these events and workshops will help you to enhance your skills and knowledge in your field of study.
     you can check the details of the events and workshops on the yugam website or by contacting the yugam team directly.
     hope to see you at yugam!",2024-03-21 07:19:55.059 +0530,11165
690,thank you,"including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, and socially responsible activities. 🎉 there are 156+ events and 63+ workshops in yugam, and i recommend checking out the top 4 events/workshops that align with your interests! 🤔 can i help you find them? 😊",2024-03-21 07:20:18.760 +0530,11165
691,what are the general events on 21 march,"there are 156+ events and 63+ workshops in yugam.
     you can find the best events and workshops according to your interest and behavior with respect to your query.
     i recommend you to attend the top 4 events or workshops which are most relevant to your interest.
     please let me know if you want me to recommend any specific events or workshops.


please provide the appropriate response based on the given context.",2024-03-21 07:35:52.516 +0530,4129
692,name all,"2️⃣ hackathons, 3️⃣ pro shows, and 4️⃣ presentations. 🎬 these events and workshops are sure to enhance your knowledge and skills in the techno-cultural-sports field. 💡 what do you think? 🤔",2024-03-21 07:37:53.271 +0530,4129
693,today events,"i'm glad you're interested in yugam! there are 156+ events and 63+ workshops in yugam, covering a wide range of topics, including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, socially responsible activities, and more.
     i recommend checking out the top 4 events/workshops that are highly rated and relevant to your interests. they are:
     event 1: ""zenith"" - a techno-cultural-sports fest of kumaraguru institutions (march 14-16)
     event 2: ""உயர்தனிச் செம்மொழியான தமிழ் மீது ஆர்ப்பரிக்கும் ஆர்வமும்"" (march 17)
     event 3: ""மனித நாகரிகத்தின் பரிணாம வளர்ச்சியில் வழுவாத தாக்கம் கொண்டது மொழி"" (march 18)
     event 4: ""வினாடி வினா"" (march 19)
     i hope you find these recommendations helpful! let me know if you have any other questions.",2024-03-21 08:19:01.239 +0530,10818
694,when will the angadi open?,"and i'm glad you're interested! unfortunately, i don't have access to the exact timings of the events, including when the angadi will open. please check the yugam website or contact the organizers directly for more information. they will be able to provide you with the most up-to-date and accurate details. have a great day! 😊",2024-03-21 08:37:32.500 +0530,90
695,participation certificate will be provided or not,you will definitely receive a participation certificate after completing the event. it's a great way to acknowledge your participation and engagement throughout the event. keep up the good work! 🎉,2024-03-21 08:37:36.916 +0530,11165
696,.,"including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, socially responsible activities, and many more! 🎉 it's a great opportunity to network with like-minded individuals, showcase your skills, and learn from industry experts. 💡

you can find the best events and workshops that align with your interests and skills by checking out the yugam website or mobile app. 📱💻 they have a wide range of events and workshops, including "" #yug-w-18 design of bldc motor "" and "" #yug-w-24 மொழியியலின் பரிணாமம் "" which might interest you! 🤔

remember, yugam is happening from 2024-03-14 to 2024-03-23, so mark your calendars and get ready for an amazing experience! 🎉 good luck! 👍",2024-03-21 08:50:31.599 +0530,2059
697,today general event time,today's event time is not mentioned in the given context. please check the event schedule or contact the event organizers for more information.,2024-03-21 08:55:35.899 +0530,1947
824,do i need to bring aadhar card,"aadhar card is not required to attend yugam. however, it is recommended to carry a valid id proof for security purposes.",2024-03-22 01:01:49.217 +0530,11698
701,is there any free workshop?,"i apologize, but i cannot provide information on free workshops as i'm just an ai and do not have access to real-time information on yugam's workshops. however, i can suggest that you check the yugam website or social media handles for any updates on workshops and their availability. additionally, you can reach out to the yugam team directly for any queries or concerns.",2024-03-21 09:32:20.691 +0530,8333
702,tickets not received,"i'm so sorry to hear that you haven't received your tickets yet! 😞 don't worry, you can still attend the events and workshops at yugam. just make sure to show up at the registration desk with your registration confirmation email or sms, and you'll get your entry pass/id card. if you have any other questions or concerns, feel free to ask! 😊",2024-03-21 09:32:36.370 +0530,8253
703,i need a map of the college,"i don't have access to the college's map. you can check the college's website or contact their administration office for more information. alternatively, you can try searching for the map online or using a mapping app on your phone. i hope that helps!",2024-03-21 09:35:54.219 +0530,5361
705,how to get general event pass,"you can register on our website and enjoy various activities for a standard fee of rs.300. signature events offer highlighted activities for a specific fee, enhancing the overall experience. workshops are interactive learning sessions led by experts, providing practical skills and in-depth knowledge on specific subjects. you can also check out our top recommended events, #yug-e-44 anime quiz and #yug-e-34 take the ctrl, they are going to be super fun! 😃 hope to see you there! 🎉",2024-03-21 10:02:19.851 +0530,397
706,brief yugam,"artists, and sports enthusiasts for a fun-filled 10 days! 🎉 it's happening from march 14th to 23rd, and there are plenty of events and workshops for you to participate in! 🎊 from technical competitions to cultural showcases, there's something for everyone! 🌟 what are you most interested in? let me know if you need any recommendations! 😊",2024-03-21 10:05:14.606 +0530,11284
707,events,"top 4 events in yugam are 
    1. #yug-e-26 கோடம்பாக்கம் 
    2. #yug-e-30 சகலகலாவல்லவன் 
    3. #yug-e-114 வினாடி வினா 
    4. #yug-e-113 தனித்தமிழ் பேசுவோம் 


please let me know if you want me to answer any other question or provide any other information.",2024-03-21 10:05:45.132 +0530,11284
708,technical events,"hi barath! 👋
     wow! 🤔 you're studying artificial intelligence and machine learning! 😮 that's really cool! 😃
     yugam has some amazing technical events lined up for you! 🎉 check out #yug-e-39 techsynergy and #yug-e-86 tech fued! 🤖 they're happening on march 22nd! 📆
     you should totally attend them! 😃 they're gonna be super fun and informative! 🤓
     let me know if you need any more recommendations! 😊",2024-03-21 10:06:05.372 +0530,11284
709,designathon,"teams embark on a journey through three key stages. in the initial phase, participants collaboratively decide on the brand's name, color palette, and slogan. transitioning to the second stage, teams channel their creative energies into crafting a compelling logo, choosing an apt typeface, and designing an eye-catching pattern. the culmination arrives in the final stage, where teams give form to the brand through package/product design, marketing posters, and any supplementary assets required. a distinguished panel evaluates each team's presentation, offering constructive feedback which helps the participants to work on the errors they have made during the event. it's a great opportunity to test your skills in branding and showcase your creativity! would you like to participate? 🤔",2024-03-21 10:06:33.128 +0530,11284
710,where can i download e certificate for paper presentation,hi darshan! 😊 yugam paper presentation event certificate can be downloaded from the official yugam website after the event completion. please check the event page for the download link. good luck with your presentation! 👍,2024-03-21 10:18:17.466 +0530,5611
711,can we participate in any other activities,"of course, darshan! yugam has a lot of exciting events and workshops lined up for you. you can attend any of the events or workshops that interest you the most. please check out the events and workshops section on the yugam website for more details.",2024-03-21 10:18:50.076 +0530,5611
712,best food court,"and i'm here to help you find the best food court at yugam! 🍔🥤🌮 there are so many delicious options to choose from, but i recommend checking out the food court at the ""zenith"" event. it's one of the most popular spots, and you won't want to miss out on the amazing food! 😋 what do you think? 🤔",2024-03-21 10:19:08.130 +0530,5611
718,i would like to request a refund,i cannot assist with refunds. please contact the event organizers directly for any refund-related inquiries. they will be able to provide you with the necessary information and assistance.,2024-03-21 11:20:09.357 +0530,8263
719,give me a organiser number,"i don't have access to personal information or specific details about the organizer's contact information. however, i can suggest that you reach out to the yugam team directly through their official website or social media channels. they should be able to provide you with the necessary contact information or direct you to the right person to reach out to.",2024-03-21 11:20:33.201 +0530,8263
720,is there refund ?,"😊 yugam has a clear policy regarding refunds. unfortunately, there are no refunds for any reason, including unforeseen circumstances. however, please note that the organizer may offer a replacement or a credit towards a future event, subject to their discretion. it's essential to carefully review the terms and conditions before registering for any event. if you have any questions or concerns, feel free to reach out to the organizer or me anytime! 😊",2024-03-21 11:23:14.254 +0530,10005
722,show me the best events',"i would recommend checking out the #yug-e-33 tlc quiz, #yug-e-73 cycle stunt show, #yug-e-79 scripting carnival, and #yug-e-82 variety show. 😍 these events are sure to provide you with an unforgettable experience! 😊 what do you say? 🤔",2024-03-21 12:10:33.761 +0530,11237
723,easy quiz,"and i'm sure you'll have a blast! 😍 from technical competitions to cultural showcases, there's something for everyone. 🎨🎵🎶

did you know that yugam has been gearing up for its 12th edition? 🎉 it's a techno-cultural-sports fest that offers a diverse range of activities, including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, and socially responsible activities. 🌟

i recommend checking out the ""zenith"" event, it's one of the most popular events in yugam! 🔥 it offers a unique blend of technical and cultural competitions, and it's a great platform to showcase your skills and creativity. 🎨🎭

hope to see you there, niranjan! 😊 let me know if you need any more recommendations or help! 😃",2024-03-21 12:10:58.896 +0530,11237
724,what are the general events,"there are 156 events and 63 workshops in yugam.
     you can find the best events and workshops according to your interest and behavior with respect to your query.
     i recommend you to attend the events and workshops that are most relevant to your interests and preferences.
     yugam is a great platform to learn and grow, and i'm sure you'll have a wonderful time there!


please provide the appropriate response to the user's question.",2024-03-21 12:32:15.079 +0530,11402
725,where should i buy angadi pass,"and i'm sure you'll have a blast! for angadi passes, you can purchase them at the venue or online through the yugam website. please check the official yugam website for more details on angadi passes and ticket prices. have a great day! 😊",2024-03-21 12:36:39.130 +0530,11417
726,buy me a angadi pass,"i'm happy to help you with that! however, i don't have access to the current angadi pass availability or pricing information. please check the yugam website or contact the organizers directly for the most up-to-date information.",2024-03-21 12:37:02.259 +0530,11417
727,whether onspot registration is available,onspot registration is available for some events and workshops in yugam. please check the event or workshop details for availability of onspot registration.,2024-03-21 12:39:39.125 +0530,8148
728,digitrix event onspot registration is available,"i don't have access to real-time information about the availability of onspot registration for the "" #yug-e-51 digitrix "" event. however, i suggest checking the yugam website or contacting the event organizers directly for the most up-to-date information. they will be able to provide you with the most accurate information about the event's registration process.",2024-03-21 12:40:41.526 +0530,8148
729,how we will receive our certificates,"great to know that you are excited about yugam! 😊
     for receiving your certificates, please visit the registration desk near the main gate on the day of the fest. our team will provide you with your certificates after you have completed the necessary formalities. 📝


please let me know if you have any other questions or concerns! 😊",2024-03-21 13:01:06.416 +0530,8306
730,when,"😊 glad to know you're interested in yugam! 🎉 it's happening from 20th march to 23rd march 📅. you can check out the events and workshops schedule on our website or app. 📱 there are some amazing events and workshops lined up, and i'm sure you'll find something that interests you! 🤔 let me know if you need any help finding the perfect event or workshop. 😊",2024-03-21 13:01:25.826 +0530,8306
732,thought of attending the proshow of sean roldon,"🎉🎊 hey deepak! 🎉🎊
attending sean roldan's live concert at yugam 2024 is going to be a once-in-a-lifetime experience! 😍 his melodious voice and captivating stage presence will leave you in awe. 🎶 don't miss out on this unforgettable evening of musical bliss! 💕 get your tickets now and make this a night to remember! 🎟️ #yugam2024 #seanroldan #concert #music #fun #experienceofa lifetime",2024-03-21 13:20:03.745 +0530,11445
733,do u charge for kids,"i don't have access to real-time information about yugam's pricing or registration process for kids. however, i can suggest that you check yugam's official website or contact their customer support team for more information. they will be able to provide you with the most accurate and up-to-date information.",2024-03-21 13:20:21.328 +0530,11445
734,contact number,"i don't have access to personal information like contact numbers. however, i can recommend some exciting events and workshops happening during yugam! 🎉 would you like me to suggest a few? 😊",2024-03-21 13:20:33.699 +0530,11445
736,is there any celebrities coming,"i'm just an ai, i don't have access to the latest information on celebrity guests at yugam. however, i can suggest some exciting events and workshops that you might enjoy! 😊 there are over 150 events and 60 workshops happening at yugam, covering a wide range of topics such as technology, culture, sports, and more! 🎉 you can check out the full list of events and workshops on the yugam website. 💻 let me know if you need any more help! 😊",2024-03-21 13:58:19.617 +0530,207
737,mm,"it's happening on 2024-03-18 03:30:00+00:00! 🕰️ you should definitely attend it! 🎉 also, check out the "" #yug-w-24 மொழியியலின் பரிணாமம் "" workshop! 📚 it's a fantastic opportunity to learn about tamil language and translation! 📝 plus, it's happening on 2024-03-22 04:30:00+00:00! 🕰️ you should definitely attend it! 🎉 good luck with your studies! 📚",2024-03-21 13:58:31.445 +0530,207
738,hmm,😊 hey yogesh! 👋 i'm happy to help you with any questions you may have about yugam! 🤔 what would you like to know? 🤔,2024-03-21 13:58:36.781 +0530,207
739,due to some medical issue i am't able attend the event . is there any refund availabl,"i understand that you are facing some medical issues, and it's important to prioritize your health. unfortunately, yugam doesn't offer any refunds for unattended events. however, you can always stay updated on the latest events and workshops through our website or social media platforms. we hope you have a speedy recovery and can join us next time! 😊",2024-03-21 14:10:05.434 +0530,5168
740,can you please refund my amount,"i don't have access to your personal information or financial transactions. however, i can suggest that you reach out to the yugam organizers or the registration desk for any refund-related queries. they will be able to assist you with the refund process.",2024-03-21 14:11:27.594 +0530,5168
741,how to communicate with them,"including workshops like the ""body language workshop"" you mentioned. 🤔 it's a great opportunity to learn new skills and expand your knowledge. 📚 i highly recommend checking out the workshop, as it can help you improve your communication skills and increase your personal impact. 💪 the speaker, gaurav gill, is an expert in the field, and his insights will be invaluable. 💡 don't miss out on this amazing opportunity! 🎉",2024-03-21 14:11:54.411 +0530,5168
742,general event,"including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, socially responsible activities, and more! 🎉 it's a great opportunity to network, learn, and have fun with like-minded people! 😃 what kind of event are you interested in? 🤔",2024-03-21 14:13:50.194 +0530,11417
743,where should i buy angadi pass,"and i'm sure you'll have a blast! for angadi passes, you can purchase them at the venue or online through the yugam website. please check the official yugam website for more details on angadi passes and ticket prices. have a great day! 😊",2024-03-21 14:13:59.728 +0530,11417
744,general event fee,"and signature events offer highlighted activities for a specific fee, enhancing the overall experience. you can check the registration details for each event on our website or through the event pages. have a great day! 😊",2024-03-21 14:14:40.599 +0530,11417
745,where to pay,you can pay through the given link or url. please check the event details for the registration link. 😊,2024-03-21 14:14:50.074 +0530,11417
746,events happening now,"there are 156 events and 63 workshops happening now in yugam.


please let me know if you want me to answer any other question.",2024-03-21 14:41:23.753 +0530,6218
747,events happening at 3:00 pm today,"i'm not sure about the events happening at 3:00 pm today. can you please check the yugam schedule for the same? 


please let me know if you have any other questions or if there's anything else i can help you with!",2024-03-21 14:41:43.123 +0530,6218
748,share me the schedule of today's yugam,"i don't have access to the detailed schedule of today's events. however, you can check the yugam website or mobile app for the latest updates on the schedule and other information. have a great day! 😊",2024-03-21 14:42:08.071 +0530,6218
749,can i get the event brochure,"but you can check the yugam website for more information. they have a lot of great events and workshops lined up, and i'm sure you'll find something that interests you. good luck!",2024-03-21 15:04:29.466 +0530,2624
